customer_id,country,country_risk_category,is_pep,account_age_months,monthly_txn_count,avg_txn_amount,cash_txn_ratio,cross_border_txn_ratio,has_adverse_media,kyc_doc_complete,channel,high_risk
CUST02261,Country_F,low,0,7,11,7268.37,0.03,0.15,0,1,mobile,0
CUST02262,Country_I,low,0,10,20,9768.16,0.2,0.2,0,1,mobile,0
CUST02263,Country_G,low,0,2,12,26641.18,0.16,0.43,0,1,branch,0
CUST02264,Country_G,low,0,31,12,77150.23,0.16,0.09,0,1,mobile,0
CUST02265,Country_F,low,0,24,18,6654.08,0.23,0.28,0,1,mobile,0
CUST02266,Country_J,low,0,44,14,3492.22,0.05,0.24,0,0,online,0
CUST02267,Country_J,low,0,6,9,11021.21,0.05,0.15,0,1,online,0
CUST02268,Country_C,high,0,5,10,19952.61,0.09,0.11,0,1,online,0
CUST02269,Country_C,high,0,16,12,4014.13,0.21,0.13,0,1,online,0
CUST02270,Country_I,low,0,27,14,1684.07,0.09,0.21,0,1,mobile,0
CUST02271,Country_J,low,0,38,14,5144.77,0.26,0.33,0,1,online,0
CUST02272,Country_G,low,0,34,19,5221.07,0.06,0.5,0,1,branch,0
CUST02273,Country_G,low,0,49,20,179099.44,0.27,0.06,0,1,branch,0
CUST02274,Country_H,low,0,7,14,440.74,0.18,0.08,0,1,mobile,0
CUST02275,Country_J,low,0,2,11,32499.28,0.19,0.59,0,1,branch,0
CUST02276,Country_J,low,0,20,13,16605.37,0.13,0.06,0,1,mobile,0
CUST02277,Country_E,medium,0,11,20,6967.24,0.22,0.16,0,1,mobile,0
CUST02278,Country_B,high,0,28,12,864.37,0.21,0.48,0,1,branch,1
CUST02279,Country_G,low,0,34,18,4202.6,0.08,0.42,0,0,mobile,0
CUST02280,Country_F,low,0,13,16,1398.14,0.18,0.38,0,1,mobile,0
CUST02281,Country_G,low,0,2,18,1150.67,0.44,0.34,0,1,mobile,1
CUST02282,Country_F,low,0,68,11,59245.01,0.16,0.02,0,0,branch,0
CUST02283,Country_J,low,1,12,20,2399.5,0.29,0.09,0,1,branch,0
CUST02284,Country_I,low,0,22,15,4834.28,0.09,0.23,0,1,mobile,0
CUST02285,Country_I,low,0,25,18,25562.48,0.22,0.05,0,1,branch,0
CUST02286,Country_I,low,0,3,13,6106.64,0.15,0.18,0,1,online,0
CUST02287,Country_I,low,0,12,22,5700.84,0.29,0.16,0,1,mobile,0
CUST02288,Country_C,high,0,5,18,1244.13,0.03,0.31,0,1,mobile,0
CUST02289,Country_D,medium,0,14,21,7459.42,0.4,0.32,0,1,mobile,0
CUST02290,Country_G,low,0,2,14,7259.83,0.1,0.17,1,1,mobile,0
CUST02291,Country_F,low,0,43,12,8736.13,0.25,0.09,0,1,online,0
CUST02292,Country_E,medium,0,2,10,2834.57,0.38,0.31,0,1,mobile,0
CUST02293,Country_B,high,0,65,18,2117.41,0.32,0.36,0,0,branch,1
CUST02294,Country_E,medium,0,32,15,47127.87,0.1,0.36,0,1,mobile,0
CUST02295,Country_D,medium,0,8,13,32846.57,0.31,0.23,0,0,online,0
CUST02296,Country_J,low,0,7,20,22208.21,0.06,0.23,0,1,mobile,0
CUST02297,Country_I,low,0,17,12,568.22,0.23,0.18,0,1,online,0
CUST02298,Country_F,low,0,82,10,3750.03,0.11,0.43,0,0,online,0
CUST02299,Country_J,low,0,1,19,48564.03,0.24,0.01,0,1,branch,0
CUST02300,Country_F,low,0,8,18,1459.41,0.34,0.06,0,1,online,0
CUST02301,Country_C,high,1,13,20,15045.83,0.22,0.29,0,1,branch,1
CUST02302,Country_F,low,0,11,4,31131.35,0.08,0.27,0,1,online,0
CUST02303,Country_E,medium,0,11,21,415.93,0.17,0.1,0,1,branch,0
CUST02304,Country_J,low,0,57,19,5907.37,0.35,0.33,0,1,mobile,0
CUST02305,Country_J,low,0,6,12,3738.27,0.2,0.09,0,1,mobile,0
CUST02306,Country_E,medium,1,11,17,3688.53,0.11,0.51,0,1,mobile,1
CUST02307,Country_A,high,0,11,15,5110.25,0.16,0.04,0,1,mobile,0
CUST02308,Country_G,low,0,9,19,6599.6,0.18,0.15,0,1,online,0
CUST02309,Country_G,low,0,39,20,25370.47,0.22,0.06,0,1,online,0
CUST02310,Country_F,low,0,8,19,54683.4,0.13,0.39,0,1,branch,0
CUST02311,Country_F,low,0,11,12,1312.78,0.15,0.32,0,1,mobile,0
CUST02312,Country_H,low,0,8,22,3077.83,0.11,0.35,0,1,branch,0
CUST02313,Country_F,low,0,91,6,8697.18,0.43,0.04,0,1,online,0
CUST02314,Country_I,low,0,18,14,5200.61,0.23,0.26,0,1,online,0
CUST02315,Country_I,low,0,51,11,2107.01,0.21,0.57,0,0,online,0
CUST02316,Country_H,low,0,32,24,2296.67,0.16,0.1,0,1,mobile,0
CUST02317,Country_I,low,0,7,20,20825.43,0.33,0.17,1,1,branch,0
CUST02318,Country_G,low,0,55,10,3693.11,0.04,0.04,0,1,online,0
CUST02319,Country_J,low,0,4,15,17010.96,0.27,0.08,0,0,branch,0
CUST02320,Country_J,low,0,11,13,6985.65,0.48,0.62,0,1,branch,0
CUST02321,Country_I,low,0,1,11,10524.79,0.22,0.14,0,1,mobile,0
CUST02322,Country_J,low,0,3,17,16616.77,0.16,0.05,0,1,online,0
CUST02323,Country_I,low,0,28,16,4068.78,0.12,0.39,0,1,branch,0
CUST02324,Country_A,high,0,43,13,2733.35,0.28,0.16,0,1,mobile,0
CUST02325,Country_G,low,0,4,16,19660.82,0.16,0.09,0,1,online,0
CUST02326,Country_G,low,0,1,20,6380.02,0.14,0.12,0,1,branch,0
CUST02327,Country_I,low,0,16,16,7370.4,0.07,0.38,0,1,branch,0
CUST02328,Country_F,low,0,1,17,314.7,0.17,0.21,0,1,online,0
CUST02329,Country_I,low,0,30,15,3741.2,0.22,0.27,0,1,mobile,0
CUST02330,Country_G,low,0,27,16,2581.99,0.24,0.47,0,1,branch,0
CUST02331,Country_G,low,1,4,17,2759.6,0.04,0.06,0,1,branch,0
CUST02332,Country_H,low,0,1,19,2985.42,0.14,0.05,0,1,branch,0
CUST02333,Country_I,low,0,28,20,6643.28,0.04,0.18,0,1,branch,0
CUST02334,Country_B,high,0,70,14,2206.33,0.2,0.13,0,1,mobile,0
CUST02335,Country_F,low,0,15,17,6953.03,0.44,0.34,0,1,branch,0
CUST02336,Country_I,low,0,25,19,3903.45,0.03,0.22,0,1,mobile,0
CUST02337,Country_F,low,0,17,16,6834.48,0.09,0.15,0,1,mobile,0
CUST02338,Country_I,low,0,16,16,3364.6,0.29,0.23,0,1,online,0
CUST02339,Country_D,medium,0,41,15,1707.58,0.06,0.01,0,1,mobile,0
CUST02340,Country_G,low,0,22,14,1020.41,0.02,0.17,0,1,online,0
CUST02341,Country_I,low,0,13,12,9676.05,0.28,0.21,0,1,mobile,0
CUST02342,Country_J,low,0,10,15,1206.22,0.22,0.13,0,1,branch,0
CUST02343,Country_J,low,0,23,18,5256.67,0.13,0.17,0,0,mobile,0
CUST02344,Country_J,low,0,6,18,1796.01,0.04,0.11,0,1,mobile,0
CUST02345,Country_J,low,0,9,14,10449.52,0.36,0.4,0,1,online,0
CUST02346,Country_G,low,0,8,13,28678.39,0.14,0.08,0,1,online,0
CUST02347,Country_E,medium,0,14,19,15741.51,0.14,0.28,0,1,branch,0
CUST02348,Country_I,low,0,32,12,68996.6,0.39,0.17,0,1,mobile,0
CUST02349,Country_I,low,0,16,15,2153.59,0.13,0.01,0,1,mobile,0
CUST02350,Country_F,low,0,57,14,5632.47,0.02,0.13,0,1,mobile,0
CUST02351,Country_I,low,0,37,15,2213.02,0.11,0.21,0,1,branch,0
CUST02352,Country_I,low,1,36,15,3863.34,0.02,0.14,0,1,mobile,0
CUST02353,Country_J,low,0,4,17,3566.47,0.19,0.25,0,1,branch,0
CUST02354,Country_F,low,0,41,10,8161.68,0.16,0.47,0,1,branch,0
CUST02355,Country_I,low,0,20,17,843.35,0.21,0.11,0,1,mobile,0
CUST02356,Country_H,low,0,6,13,5107.52,0.17,0.06,0,1,online,0
CUST02357,Country_H,low,0,7,16,30158.55,0.09,0.19,0,0,mobile,0
CUST02358,Country_I,low,0,1,14,13624.46,0.24,0.43,0,1,mobile,0
CUST02359,Country_H,low,1,13,12,1551.95,0.39,0.25,0,1,branch,0
CUST02360,Country_J,low,0,1,18,8443.74,0.11,0.05,0,1,branch,0
CUST02361,Country_D,medium,0,3,15,5150.23,0.24,0.14,0,1,mobile,0
CUST02362,Country_I,low,0,3,22,3293.98,0.23,0.26,0,1,mobile,0
CUST02363,Country_F,low,0,24,17,100.57,0.25,0.44,0,1,mobile,0
CUST02364,Country_G,low,0,83,15,1643.18,0.54,0.65,0,1,online,1
CUST02365,Country_G,low,0,18,12,8267.62,0.14,0.36,0,1,branch,0
CUST02366,Country_H,low,0,14,11,4441.27,0.2,0.06,0,1,branch,0
CUST02367,Country_G,low,0,15,11,1915.46,0.32,0.21,0,1,mobile,0
CUST02368,Country_J,low,1,18,16,6306.37,0.05,0.14,0,1,mobile,0
CUST02369,Country_F,low,0,59,10,8768.83,0.16,0.25,0,1,online,0
CUST02370,Country_G,low,0,14,14,2839.72,0.19,0.1,0,1,online,0
CUST02371,Country_J,low,0,2,19,18208.09,0.28,0.36,0,1,online,0
CUST02372,Country_F,low,0,21,15,12532.47,0.34,0.12,0,1,online,0
CUST02373,Country_G,low,0,1,14,1452.49,0.31,0.24,0,1,branch,0
CUST02374,Country_I,low,0,10,7,4673.35,0.11,0.32,0,1,mobile,0
CUST02375,Country_D,medium,0,31,18,13365.53,0.04,0.25,1,1,mobile,0
CUST02376,Country_G,low,0,10,9,11225.96,0.46,0.04,0,1,online,0
CUST02377,Country_H,low,0,2,15,4111.05,0.39,0.07,0,1,branch,0
CUST02378,Country_I,low,0,16,14,4807.64,0.02,0.16,0,1,mobile,0
CUST02379,Country_I,low,0,9,11,1979.91,0.24,0.22,0,1,online,0
CUST02380,Country_H,low,0,17,12,6961.15,0.33,0.16,0,1,branch,0
CUST02381,Country_D,medium,0,39,16,23680.39,0.19,0.42,0,1,branch,0
CUST02382,Country_F,low,0,16,10,13919.92,0.27,0.39,0,1,branch,0
CUST02383,Country_H,low,0,26,11,1176.19,0.12,0.17,0,1,mobile,0
CUST02384,Country_H,low,0,4,21,3530.6,0.14,0.09,0,1,mobile,0
CUST02385,Country_B,high,1,3,16,9448.55,0.06,0.45,1,1,mobile,1
CUST02386,Country_F,low,0,2,9,8118.7,0.31,0.49,0,1,online,0
CUST02387,Country_I,low,0,41,15,5485.19,0.11,0.25,0,1,online,0
CUST02388,Country_F,low,0,35,18,1372.13,0.32,0.25,0,1,online,0
CUST02389,Country_F,low,0,67,9,10000.87,0.09,0.18,0,0,branch,0
CUST02390,Country_J,low,0,26,10,5764.82,0.04,0.14,0,1,online,0
CUST02391,Country_G,low,0,11,12,821.51,0.17,0.59,0,1,branch,0
CUST02392,Country_G,low,1,106,17,2952.87,0.02,0.05,0,1,online,0
CUST02393,Country_H,low,0,28,10,6923.23,0.48,0.1,0,1,online,0
CUST02394,Country_C,high,0,1,14,5353.21,0.28,0.34,0,1,mobile,1
CUST02395,Country_G,low,0,16,13,1503.94,0.19,0.19,0,1,mobile,0
CUST02396,Country_G,low,0,42,19,5439.25,0.13,0.22,0,1,online,0
CUST02397,Country_I,low,0,20,12,2619.82,0.29,0.14,0,1,mobile,0
CUST02398,Country_J,low,0,3,16,335.77,0.05,0.3,0,1,mobile,0
CUST02399,Country_H,low,0,11,14,4852.17,0.18,0.14,0,1,branch,0
CUST02400,Country_C,high,0,8,17,2778.83,0.17,0.28,0,1,branch,0
CUST02401,Country_I,low,0,5,15,4571.5,0.51,0.03,0,0,mobile,0
CUST02402,Country_J,low,0,35,13,8243.72,0.17,0.04,0,1,online,0
CUST02403,Country_J,low,0,1,18,1859.27,0.05,0.22,0,1,online,0
CUST02404,Country_G,low,0,25,10,846.92,0.14,0.12,0,0,branch,0
CUST02405,Country_H,low,0,24,15,4802.15,0.17,0.4,0,1,mobile,0
CUST02406,Country_E,medium,1,8,15,1970.44,0.15,0.36,0,1,online,1
CUST02407,Country_G,low,0,5,19,24558.51,0.16,0.16,0,0,mobile,0
CUST02408,Country_J,low,0,64,15,630.49,0.31,0.19,0,1,online,0
CUST02409,Country_D,medium,0,7,18,4304.88,0.21,0.23,0,1,branch,0
CUST02410,Country_I,low,0,5,16,10249.79,0.08,0.24,1,1,mobile,0
CUST02411,Country_H,low,0,2,13,17599.62,0.38,0.07,0,1,branch,0
CUST02412,Country_B,high,0,19,19,8215.46,0.12,0.38,0,1,online,0
CUST02413,Country_G,low,0,44,15,11269.03,0.18,0.16,0,1,branch,0
CUST02414,Country_G,low,0,2,13,2589.13,0.17,0.26,0,1,mobile,0
CUST02415,Country_I,low,0,48,10,5153.78,0.66,0.13,0,1,branch,0
CUST02416,Country_I,low,0,2,8,2687.03,0.45,0.3,0,1,online,0
CUST02417,Country_G,low,0,38,16,10399.74,0.2,0.08,0,1,online,0
CUST02418,Country_D,medium,0,25,18,5212.01,0.02,0.01,0,1,online,0
CUST02419,Country_H,low,0,13,15,18641.64,0.43,0.15,0,1,online,0
CUST02420,Country_B,high,0,2,15,6673.8,0.15,0.43,0,1,branch,1
CUST02421,Country_E,medium,0,52,20,843.77,0.06,0.23,0,1,mobile,0
CUST02422,Country_B,high,0,50,17,2303.98,0.23,0.05,0,1,branch,1
CUST02423,Country_C,high,0,27,17,1458.87,0.17,0.5,0,1,branch,1
CUST02424,Country_H,low,0,0,21,38439.04,0.09,0.21,0,1,branch,0
CUST02425,Country_F,low,0,19,18,4994.41,0.05,0.01,0,1,online,0
CUST02426,Country_B,high,1,27,8,4166.47,0.45,0.02,0,1,online,1
CUST02427,Country_C,high,0,42,14,4919.38,0.3,0.04,0,1,online,0
CUST02428,Country_H,low,0,6,10,80705.13,0.22,0.32,0,1,online,0
CUST02429,Country_D,medium,0,29,11,1031.98,0.42,0.05,0,1,online,0
CUST02430,Country_H,low,0,90,21,4417.76,0.05,0.35,0,1,online,0
CUST02431,Country_D,medium,1,29,22,2575.78,0.27,0.22,0,1,branch,1
CUST02432,Country_J,low,0,7,12,9405.59,0.19,0.07,0,1,online,0
CUST02433,Country_J,low,0,3,9,19521.4,0.33,0.24,0,1,mobile,0
CUST02434,Country_G,low,0,16,21,13132.92,0.21,0.01,0,1,online,0
CUST02435,Country_D,medium,0,45,15,10492.74,0.18,0.16,0,1,mobile,0
CUST02436,Country_F,low,1,18,19,2735.73,0.51,0.24,0,1,mobile,1
CUST02437,Country_J,low,0,10,20,14325.95,0.47,0.26,0,1,branch,0
CUST02438,Country_H,low,0,24,15,14459.98,0.24,0.19,0,0,online,0
CUST02439,Country_C,high,0,10,15,4674.85,0.36,0.11,0,1,mobile,0
CUST02440,Country_I,low,0,3,12,2905.79,0.17,0.49,0,1,branch,0
CUST02441,Country_J,low,0,7,12,2564.4,0.11,0.03,0,1,mobile,0
CUST02442,Country_E,medium,0,4,10,3392.51,0.17,0.06,1,1,branch,0
CUST02443,Country_G,low,0,90,16,3989.91,0.12,0.14,0,1,branch,0
CUST02444,Country_G,low,0,55,13,4189.03,0.17,0.19,0,1,mobile,0
CUST02445,Country_E,medium,0,35,13,20176.13,0.35,0.33,0,1,online,0
CUST02446,Country_G,low,0,50,13,4831.16,0.19,0.36,0,1,branch,0
CUST02447,Country_D,medium,1,29,14,1798.43,0.16,0.16,0,1,branch,0
CUST02448,Country_C,high,0,19,25,17162.31,0.24,0.04,0,1,branch,0
CUST02449,Country_E,medium,0,11,12,6643.66,0.14,0.16,0,1,mobile,0
CUST02450,Country_J,low,0,34,11,3669.04,0.21,0.05,0,1,online,0
CUST02451,Country_E,medium,0,59,11,5338.92,0.1,0.03,0,0,mobile,0
CUST02452,Country_G,low,0,16,20,10818.16,0.02,0.55,0,1,online,0
CUST02453,Country_A,high,0,8,15,18164.08,0.31,0.09,0,1,branch,0
CUST02454,Country_C,high,0,15,17,16378.5,0.19,0.03,0,1,online,0
CUST02455,Country_G,low,0,7,6,1932.81,0.22,0.11,0,0,online,0
CUST02456,Country_J,low,0,18,18,4039.0,0.29,0.36,0,1,mobile,0
CUST02457,Country_H,low,0,1,12,3681.49,0.19,0.11,0,1,online,0
CUST02458,Country_H,low,0,3,16,4768.51,0.17,0.17,0,1,branch,0
CUST02459,Country_D,medium,0,58,10,16378.19,0.7,0.21,0,1,branch,0
CUST02460,Country_H,low,0,4,13,6895.37,0.1,0.35,0,1,online,0
CUST02461,Country_F,low,0,8,15,1160.61,0.05,0.36,0,1,branch,0
CUST02462,Country_H,low,1,18,8,3588.86,0.1,0.14,0,1,mobile,0
CUST02463,Country_J,low,0,43,14,4201.18,0.23,0.22,0,1,mobile,0
CUST02464,Country_J,low,0,17,13,3004.4,0.11,0.15,0,1,mobile,0
CUST02465,Country_H,low,0,75,19,775.9,0.39,0.26,0,1,branch,0
CUST02466,Country_I,low,1,14,12,12575.38,0.06,0.22,0,1,online,0
CUST02467,Country_E,medium,0,41,9,2512.69,0.09,0.29,0,1,online,0
CUST02468,Country_G,low,0,34,15,1901.81,0.13,0.56,0,1,online,0
CUST02469,Country_F,low,0,51,14,972.49,0.42,0.14,0,1,branch,0
CUST02470,Country_I,low,0,4,14,5112.9,0.17,0.15,0,1,branch,0
CUST02471,Country_D,medium,0,24,22,17001.21,0.27,0.1,0,0,online,0
CUST02472,Country_F,low,0,9,14,7521.01,0.4,0.21,0,1,online,0
CUST02473,Country_H,low,0,47,24,7284.38,0.19,0.04,0,0,branch,0
CUST02474,Country_G,low,0,10,7,4196.75,0.11,0.1,0,1,online,0
CUST02475,Country_H,low,0,55,12,18883.27,0.04,0.51,0,1,branch,0
CUST02476,Country_J,low,0,32,17,4004.14,0.17,0.55,0,1,branch,0
CUST02477,Country_G,low,0,3,13,19402.77,0.25,0.16,0,1,online,0
CUST02478,Country_E,medium,0,99,10,4349.95,0.23,0.27,0,1,branch,0
CUST02479,Country_F,low,0,44,15,707.12,0.22,0.0,0,1,branch,0
CUST02480,Country_F,low,0,0,16,21323.36,0.15,0.04,0,1,mobile,0
CUST02481,Country_H,low,1,13,14,20933.54,0.05,0.28,0,0,branch,0
CUST02482,Country_G,low,0,34,9,4536.9,0.15,0.17,0,1,mobile,0
CUST02483,Country_F,low,0,1,19,5536.66,0.23,0.03,0,1,online,0
CUST02484,Country_I,low,0,16,20,9547.79,0.07,0.12,0,1,branch,0
CUST02485,Country_F,low,0,20,13,932.77,0.67,0.07,0,1,mobile,0
CUST02486,Country_F,low,0,20,18,4352.29,0.05,0.21,0,1,branch,0
CUST02487,Country_J,low,0,7,19,29844.5,0.13,0.32,0,1,branch,0
CUST02488,Country_D,medium,0,44,13,290.39,0.1,0.07,0,1,online,0
CUST02489,Country_J,low,0,12,17,1216.35,0.48,0.2,0,1,branch,0
CUST02490,Country_J,low,0,35,18,11270.85,0.26,0.06,0,1,branch,0
CUST02491,Country_E,medium,0,12,10,4810.79,0.15,0.41,0,1,online,0
CUST02492,Country_F,low,0,28,19,9057.01,0.19,0.17,0,1,online,0
CUST02493,Country_J,low,0,29,16,4022.26,0.21,0.06,0,1,branch,0
CUST02494,Country_H,low,0,3,14,3850.38,0.01,0.17,0,1,mobile,0
CUST02495,Country_D,medium,0,51,17,18829.02,0.09,0.33,0,1,mobile,0
CUST02496,Country_G,low,0,2,18,5396.37,0.36,0.07,0,1,online,0
CUST02497,Country_J,low,0,10,13,6884.31,0.15,0.42,0,0,online,0
CUST02498,Country_B,high,0,22,13,3372.51,0.34,0.29,0,1,mobile,0
CUST02499,Country_H,low,0,21,16,6622.09,0.13,0.07,0,0,branch,0
CUST02500,Country_G,low,0,13,13,2310.58,0.28,0.16,0,1,mobile,0
CUST02501,Country_G,low,0,13,13,917.82,0.17,0.23,0,1,online,0
CUST02502,Country_J,low,0,18,9,35809.47,0.19,0.04,0,1,mobile,0
CUST02503,Country_E,medium,0,11,18,4910.04,0.41,0.01,0,1,mobile,0
CUST02504,Country_D,medium,0,9,15,18309.85,0.08,0.32,0,1,online,0
CUST02505,Country_F,low,0,15,12,25745.88,0.16,0.61,0,1,branch,0
CUST02506,Country_G,low,0,15,18,3996.14,0.22,0.25,0,1,mobile,0
CUST02507,Country_J,low,0,8,13,4432.63,0.18,0.09,0,1,online,0
CUST02508,Country_G,low,0,8,9,8505.46,0.04,0.02,0,1,branch,0
CUST02509,Country_E,medium,0,19,14,5732.16,0.2,0.08,0,1,branch,0
CUST02510,Country_H,low,0,7,15,3561.07,0.03,0.33,0,1,branch,0
CUST02511,Country_J,low,0,30,20,14220.36,0.13,0.21,1,1,branch,0
CUST02512,Country_I,low,0,16,16,8074.19,0.47,0.08,0,1,online,0
CUST02513,Country_F,low,0,34,7,3209.4,0.45,0.37,0,1,mobile,0
CUST02514,Country_J,low,0,29,14,5516.71,0.21,0.27,0,1,branch,0
CUST02515,Country_H,low,0,11,14,4020.28,0.51,0.27,0,1,online,0
CUST02516,Country_I,low,0,50,15,13791.76,0.1,0.44,0,1,mobile,0
CUST02517,Country_G,low,0,4,15,3095.22,0.32,0.36,0,1,online,0
CUST02518,Country_I,low,0,21,11,1134.62,0.25,0.01,0,1,branch,0
CUST02519,Country_H,low,0,3,7,16981.58,0.21,0.31,0,1,online,0
CUST02520,Country_F,low,0,14,22,6809.31,0.09,0.33,0,1,mobile,0
CUST02521,Country_F,low,0,1,22,5598.07,0.33,0.13,0,1,mobile,0
CUST02522,Country_H,low,0,38,17,596.67,0.25,0.26,0,1,mobile,0
CUST02523,Country_G,low,0,3,26,11650.55,0.36,0.21,0,1,branch,0
CUST02524,Country_I,low,0,13,14,12529.77,0.23,0.2,0,1,branch,0
CUST02525,Country_G,low,0,0,12,1518.0,0.23,0.29,0,1,mobile,0
CUST02526,Country_I,low,0,21,13,5139.47,0.41,0.25,0,1,online,0
CUST02527,Country_I,low,0,20,9,803.2,0.05,0.11,0,1,mobile,0
CUST02528,Country_J,low,0,41,18,814.33,0.16,0.11,0,1,branch,0
CUST02529,Country_C,high,0,15,12,9799.64,0.13,0.18,0,1,branch,0
CUST02530,Country_J,low,0,59,15,9936.77,0.14,0.19,0,1,online,0
CUST02531,Country_H,low,0,73,15,1162.12,0.16,0.08,0,1,mobile,0
CUST02532,Country_E,medium,0,20,17,7757.14,0.39,0.28,0,1,mobile,0
CUST02533,Country_I,low,0,7,10,40068.84,0.26,0.1,0,1,branch,0
CUST02534,Country_I,low,0,23,14,4744.08,0.21,0.34,0,0,mobile,0
CUST02535,Country_F,low,0,89,15,1211.38,0.13,0.47,0,1,mobile,0
CUST02536,Country_G,low,0,20,19,1145.4,0.05,0.18,0,1,mobile,0
CUST02537,Country_G,low,0,72,14,5206.16,0.34,0.82,0,1,online,0
CUST02538,Country_G,low,0,5,20,352102.08,0.06,0.05,0,1,online,0
CUST02539,Country_F,low,0,31,18,4308.87,0.24,0.11,0,1,mobile,0
CUST02540,Country_F,low,0,28,15,2741.64,0.06,0.0,0,1,mobile,0
CUST02541,Country_D,medium,0,1,12,4619.75,0.21,0.22,0,1,online,0
CUST02542,Country_J,low,0,49,19,41670.11,0.02,0.12,0,1,branch,0
CUST02543,Country_H,low,0,27,14,3881.71,0.14,0.05,0,1,branch,0
CUST02544,Country_E,medium,0,20,7,1151.72,0.19,0.09,0,1,mobile,0
CUST02545,Country_G,low,0,30,16,3274.48,0.2,0.19,0,1,mobile,0
CUST02546,Country_C,high,0,19,20,6437.93,0.12,0.18,0,1,branch,0
CUST02547,Country_J,low,0,9,15,3233.37,0.18,0.25,0,0,branch,0
CUST02548,Country_J,low,0,38,13,9835.14,0.04,0.06,0,1,branch,0
CUST02549,Country_I,low,0,16,16,20695.22,0.03,0.08,0,1,mobile,0
CUST02550,Country_J,low,0,14,16,7845.2,0.12,0.05,0,1,online,0
CUST02551,Country_I,low,0,89,12,1708.16,0.08,0.35,0,1,online,0
CUST02552,Country_I,low,0,8,13,6164.28,0.36,0.28,0,1,branch,0
CUST02553,Country_G,low,0,25,12,1760.47,0.04,0.14,0,1,branch,0
CUST02554,Country_J,low,0,3,12,7958.18,0.15,0.26,0,1,online,0
CUST02555,Country_H,low,0,51,15,4862.73,0.25,0.17,0,1,online,0
CUST02556,Country_H,low,0,17,15,1526.51,0.25,0.07,0,1,online,0
CUST02557,Country_H,low,0,21,13,5442.05,0.33,0.18,0,1,mobile,0
CUST02558,Country_I,low,0,11,12,1268.06,0.18,0.11,0,1,online,0
CUST02559,Country_J,low,0,1,17,17241.34,0.3,0.08,0,1,mobile,0
CUST02560,Country_F,low,0,38,14,11523.97,0.24,0.01,1,1,online,0
CUST02561,Country_H,low,0,32,14,36481.44,0.08,0.37,0,1,online,0
CUST02562,Country_J,low,0,44,9,10926.55,0.12,0.06,0,1,branch,0
CUST02563,Country_F,low,0,25,16,6145.51,0.38,0.07,0,1,mobile,0
CUST02564,Country_D,medium,0,6,19,11308.03,0.25,0.12,0,1,mobile,0
CUST02565,Country_A,high,0,35,15,6029.49,0.14,0.04,0,1,branch,0
CUST02566,Country_I,low,0,44,11,336.21,0.23,0.32,0,1,online,0
CUST02567,Country_F,low,0,9,15,10674.04,0.34,0.19,0,1,mobile,0
CUST02568,Country_H,low,0,31,8,13342.84,0.11,0.09,1,1,branch,0
CUST02569,Country_H,low,0,60,15,4016.97,0.61,0.01,0,1,online,0
CUST02570,Country_F,low,0,0,20,971.05,0.06,0.08,0,1,online,0
CUST02571,Country_J,low,0,14,20,4580.3,0.23,0.24,0,1,branch,0
CUST02572,Country_G,low,0,9,12,49541.75,0.12,0.16,0,1,online,0
CUST02573,Country_C,high,0,1,18,4410.81,0.37,0.19,0,1,mobile,0
CUST02574,Country_F,low,0,1,15,1248.22,0.17,0.15,0,1,branch,0
CUST02575,Country_I,low,0,52,23,6479.83,0.22,0.35,0,1,mobile,0
CUST02576,Country_D,medium,0,79,19,11684.32,0.27,0.27,0,1,branch,0
CUST02577,Country_G,low,0,39,18,9436.5,0.21,0.3,0,1,mobile,0
CUST02578,Country_G,low,0,29,17,2271.65,0.14,0.25,0,1,online,0
CUST02579,Country_C,high,0,4,15,24190.9,0.15,0.43,0,1,online,0
CUST02580,Country_I,low,0,10,10,1951.46,0.2,0.1,0,1,mobile,0
CUST02581,Country_F,low,0,8,10,946.74,0.23,0.12,0,1,branch,0
CUST02582,Country_F,low,0,6,15,1548.12,0.05,0.15,0,1,online,0
CUST02583,Country_F,low,0,142,13,39250.46,0.13,0.39,0,1,mobile,0
CUST02584,Country_E,medium,0,29,16,7885.43,0.37,0.18,0,1,online,0
CUST02585,Country_D,medium,0,0,16,4553.03,0.08,0.09,0,1,branch,0
CUST02586,Country_H,low,0,20,24,25978.73,0.2,0.33,0,1,online,0
CUST02587,Country_H,low,0,9,16,3338.55,0.1,0.41,0,1,mobile,0
CUST02588,Country_J,low,1,15,19,3981.62,0.26,0.26,0,1,mobile,0
CUST02589,Country_F,low,0,81,13,15398.16,0.03,0.23,0,1,branch,0
CUST02590,Country_G,low,0,20,11,45367.43,0.11,0.15,0,1,branch,0
CUST02591,Country_G,low,0,25,13,11887.47,0.11,0.32,0,1,online,0
CUST02592,Country_F,low,0,144,16,17348.19,0.12,0.05,0,1,branch,0
CUST02593,Country_G,low,0,26,9,5661.67,0.26,0.36,0,1,branch,0
CUST02594,Country_I,low,0,11,17,3403.54,0.05,0.25,0,1,online,0
CUST02595,Country_J,low,0,8,14,9071.82,0.15,0.25,0,1,mobile,0
CUST02596,Country_G,low,0,25,15,3945.52,0.03,0.02,0,1,mobile,0
CUST02597,Country_F,low,0,4,15,25942.99,0.09,0.23,0,1,online,0
CUST02598,Country_G,low,1,10,16,1273.46,0.12,0.14,0,1,branch,0
